location,tweet
"Lincoln, Nebraska","I have family voting emphatically for Trump. That means they are voting against close family that are LGBT, and vot… https://t.co/wyryY3syoB"
"Lincoln, NE",@DrsMeena A colleague of mine in Lincoln NE created a COVID tracker that includes community event markers (mask man… https://t.co/BHJUIgg6BT
"Lincoln, NE",@tcwithers @carlquintanilla @hblodget @Stanford @AaronBelkin https://t.co/pFApl2HNxn it wasn’t hard to find at all… https://t.co/LYt9Nr4vzi
"Lincoln, NE",a lot of y’all completely ignoring covid now needa watch this. and then if u still feel the need to go out without… https://t.co/Ug40xZALzh
"Lincoln, Nebraska","Even with new #COVID19 treatments, hospital beds are filling up. #MaskUp #SocialDistancing #PhysicalDistancing… https://t.co/OuFKynFit1"
Lincoln,"Stay safe this Halloween! 🎃
Wash your hands 🧼
Cover Your Face 😷
Make Space ↔️

Lincoln is currently under Medium Ti… https://t.co/H5Ia3DuCwu"
"Lincoln, NE",Heartbreaking. And the POTUS is accusing them of insurance fraud by falsely claiming patients are dying of Covid so… https://t.co/2XwRaRZsVi
"Lincoln, NE",CYBL Covid-19 Guidelines and Protocols @SCB_lincoln https://t.co/NkSfwtdaws
Lincoln,@Mark_Esquire1 @MahyarTousi yes because you only see the death rate of covid 19. nobody actually ever shows you the… https://t.co/rkTLxeMa7h
Lincoln ,Why isn’t there a national conversation on bringing in a basic income. This should have been considered back in Jan… https://t.co/xitWZ3xNAw
Lincoln,Isolating after a positive test only prevents further transmission doesn’t protect those who were exposed before sy… https://t.co/p3MZh8xGBP
Lincoln,"Covid rates in Lincoln, but let’s have a national lockdown that excludes universities. https://t.co/aPGOqG7HgX"
"Lincoln, NE","@JadaRohlmeier Well jada, the Halloween is now covid 19 and  we don't want to get sick for people and idk?"
"Lincoln, Nebraska, USA","Lincoln Southeast hadn't played a football game since Oct. 9, after their game with Gretna Oct. 15 was cancelled du… https://t.co/VYmMwgEeOj"
"Lincoln, NE",@donwinslow Thanksgiving will have huge influx of Covid hospitalizations in that case
"Lincoln, NE",Weirdly- we are 27 days till Thanksgiving. It takes three to four weeks to catch Covid and have it run it course in… https://t.co/Aig7t0IuiI
"Lincoln, NE",@JoeBiden will ensure that we lock it down to keep us safe. Covid is more important than domestic violence which ha… https://t.co/FqBu9ez8tt
"Lincoln, NE","@moozanna Plugging along, my state really should be shut down again.  1st teacher in the state to die from covid oc… https://t.co/er7vuDhbeK"
"Lincoln, Nebraska",1 in 8 people in Dakota County have now had COVID. https://t.co/vk1WMa7qW6
"Lincoln, Nebraska",It’s very on brand for him to present a picture of himself smiling maniacally while tweeting about people dying. (I… https://t.co/8l9X6H8dbq
"Lincoln, NE","*Everyone at Halloween parties tonight*
Covid: https://t.co/Bcrt2AA34W"
"Lincoln, NE","@awlsabermetrics Are they worried he could catch covid going in? I don't understand the precaution? 

Time to find a new ped?"
"Lincoln, NE",@chrislhayes Thank you Chris. You helped frame this so well.  The other side is getting into Orwellian brainwashing… https://t.co/3W3PSxkfw1
"Lincoln, NE","Letter writer: ""I guess that because of the advent of COVID, I worry about what would happen to these journals if I… https://t.co/v73Tb224TR"
"Lincoln, NE",PJ Fleck took up cycling during Covid. How the hell is his Bike sinking too!!🤣🤣🤣 https://t.co/iRiHWR8ChX
"Lincoln, NE",@JackMitchellLNK I havent heard that....did you hear @Trevorlawrencee tested positive for Covid?
"Lincoln, NE",“The suggestion that doctors—in the midst of a public health crisis—are overcounting COVID-19 patients or lying to… https://t.co/58cZO4tLjq
"Lincoln, NE","COVID-19: For the fourth day in a row, Nebraska set a record for hospitalizations. Since October 1, COVID-19 hospit… https://t.co/EhcPvLUIwM"
Lincoln NE,@jaymoore44 Whelp let's wait to hear the response when an SEC team asks to play ball as well after a team cannot du… https://t.co/9hyykOOwcW
"Lincoln, NE","#COVID19Nebraska update: 

New cases today: 1,495

7-day average new cases: 1,019, record high 

Active hospitaliza… https://t.co/KmLoL0S268"
"Lincoln, Nebraska",@HUSKERGMDYBBY @blainebrabec1 @adidasFballUS @HuskerFBNation @Huskers Any complications from Covid or living with t… https://t.co/KRcifsPicg
"Lincoln, NE","@NewsCenter1 Chadron hospital is, allegedly, at full capacity with COVID patients. Multiple residents at Prairie Pi… https://t.co/96xzzYy01l"
"Lincoln, NE","@RCJournal Chadron hospital is, allegedly, at full capacity with COVID patients. Multiple residents at Prairie Pine… https://t.co/GhTvLQVox8"
"Lincoln, NE","@NEDHHS Chadron hospital is, allegedly, at full capacity with COVID patients. Multiple residents at Prairie Pines A… https://t.co/2Ue1a1KUy4"
"Lincoln, NE",This is terrifying! One our local health systems has seen more patients die of #COVID19 at its hospitals this month… https://t.co/kp74JawOdn
"Lincoln, NE","@Channel8ABC Chadron hospital is, allegedly, at full capacity with COVID patients. Multiple residents at Prairie Pi… https://t.co/EMjyPzc9bo"
"Lincoln, NE","@BillSchammert Chadron hospital is, allegedly, at full capacity with COVID patients. Multiple residents at Prairie… https://t.co/49L94kjsnB"
"Lincoln, NE","@GovRicketts Chadron hospital is, allegedly, at full capacity with COVID patients. Multiple residents at Prairie Pi… https://t.co/Ma2HnjLNmR"
"Lincoln, NE","@NEGovOffice Chadron hospital is, allegedly, at full capacity with COVID patients. Multiple residents at Prairie Pi… https://t.co/RrX8GtB1AK"
"Lincoln, Nebraska",One thing DHHS doesn't include on the Nebraska COVID dashboard is how many beds they've had to add to the total to… https://t.co/J2R6rdAzqA
"Lincoln, Nebraska",Liem warming up in her brand new @lse.shirettes letter jacket for the High School Football Playoffs: LSE vs. Columb… https://t.co/RfFh8rJfCI
"Lincoln, NE",There will be family Thanksgivings and Christmases this year that result in multiple Covid deaths.  So get ready fo… https://t.co/riC56QT6es
"Lincoln, Nebraska","My wild guess for new COVID cases today in Nebraska: 1379. Usually Fridays are the highest days, but with yesterday… https://t.co/4kfgNjIK2S"
"Lincoln, NE",@poiThePoi @antoniogm I think you’ve lost me. How does a curfew prevent 300m+ COVID cases in this country? (About t… https://t.co/pbatx9GoQF
"Lincoln, NE",Prediction: Minnesota will have a COVID outbreak before they play Nebraska this year.
"Lincoln, Nebraska",Sarcasm isn't helping the people who have contracted covid or their loved ones. . .  find a better way that is posi… https://t.co/pmACcb8zuC
"lincoln, ne",@goldengateblond And also to be one less person the poll workers need to be worried about giving them COVID!
"Lincoln, NE",27 clients this week. 27 hours spent mostly processing election anxiety/coping plans &amp; COVID anxiety/losses. I'm su… https://t.co/qCr9Hcp7QW
"Lincoln, NE",@feyre61612269 @Sw33tss @willowscrow @Kaby_bby @NikkiMcR @KimKardashian They are all nessicary chile...factory work… https://t.co/hMJrcrPDZI
"Lincoln, NE","@JournalStarNews Trump literally said he would sign any covid relief bill that came his way. But, It can’t be fille… https://t.co/KDxMq0NFxP"
"Lincoln, NE","""Urgent action is needed,"" the 1st District Democratic congressional nominee says. ""Partisanship should not stand i… https://t.co/7dUfO6w7lR"
"Lincoln, NE","FFN Digest:https://t.co/60ffxKsiCs
@DevelopNebraska adds early childhood to website marketing state to new resident… https://t.co/eJEmVp8qAs"
"Lincoln, NE",Bolz urges new COVID-19 relief package https://t.co/XAGoPdbBpM
"Lincoln, NE","From phone calls with Kevin Warren and Barry Alvarez to COVID-19 testing in Chattanooga, #Huskers AD Bill Moos talk… https://t.co/Offd7jsWvz"
"Lincoln, NE","A new Directed Health Measure will take effect in #LNK on Nov. 1, with the purpose of moving the risk dial in the o… https://t.co/Q73VXkocbo"
"Lincoln, NE","Approaching red.

Our choices have an impact, and that impact can be for better or for worse. Let’s dig deep and do… https://t.co/LIOCuJn9o2"
"Lincoln, Nebraska",I cannot help but wonder. Did Mr.@Trump stage his @Covid episode? Does it matter? He gets exclusive medical care wh… https://t.co/Px67bnw6rz
"Lincoln, Nebraska, USA",#LNK COVID-19 Risk Dial Remains in Elevated Orange: https://t.co/Cx5sHkjC2B https://t.co/bT3Q4OB3Og
"Lincoln, NE",@Cut4 @MLB The trophy probably has COVID-19 😢
"Lincoln, Nebraska","Along the same lines, here is a video from John Schneider Questioning the covid numbers https://t.co/D6vpqRTTbb"
"Lincoln, NE","But local officials say the county is ""on the verge"" of moving into the red range if conditions don't improve, as h… https://t.co/9U7d8xYNYg"
"Lincoln, NE",@heykayadams When the @bigten won’t let you find another opponent to replace a team that shut down for COVID protocol #Huskers
"Lincoln, NE",Hemingford Public Schools in Western Nebraska issued a mask mandate this week after 25 students were quarantined. T… https://t.co/05fl5T75aD
"Lincoln, Nebraska",Lancaster County COVID-19 Risk Dial Remains In Elevated High Risk Orange https://t.co/b7NC0ZKTp4
"Lincoln, NE",COVID relief funding available to licensed school-age-only centers or school-based centers. Learn if you’re eligibl… https://t.co/IKWuHYG5kg
"Lincoln, NE",@sapphiresdust @DisTrumpia And once you are too old .... if Covid gets ya ... at least your kids 401K looks good!
"Lincoln, NE",Regeneron Pharmaceuticals Inc. said Friday that independent monitors had recommended placing on hold enrollment of… https://t.co/S4wlo4oUlu
"Lincoln, NE",@NebraskaStrong now has a weekly newsletter with resources and tips for coping during the pandemic. This week's iss… https://t.co/T2SNd31zok
"Lincoln, NE",A thread honoring the young people who have died from COVID-19. 💔 https://t.co/MEpacZ3I3f
"Lincoln, Nebraska","UHC Test Registry Announcement: In response to the COVID-19 public health emergency, implementation of the Laborato… https://t.co/zTlRo3B3gU"
"Lincoln, NE",Negative for Covid. https://t.co/cKGYSGYE5h
"Lincoln, Nebraska, USA","83 lab-confirmed cases of COVID-19 have been reported in Lancaster County today, bringing the community total to 9,… https://t.co/Kgwx7WdaZ9"
"Lincoln, Nebraska",COVID-19 Test Results: NEGATIVE!!! Thank you for randomly selecting me for the @unlincoln Mitigation Testing. #UNL… https://t.co/N04v9JaR2x
"Lincoln, Nebraska",Here’s how the students of UNL feel about Halloween: Pandemic edition. https://t.co/RGqyXcSil8
"Lincoln, Nebraska","76 COVID-19 patients in #LNK hospitals today, most ever. 45 of those are from Lancaster County. October average is… https://t.co/AMVO1hLjBW"
"Lincoln, NE","With flu season just around the corner, the Centers for Disease Control wants you to know the differences between i… https://t.co/8lOYoFsjiF"
"Lincoln, Nebraska, USA",Covid Risk Dial Remains High Orange https://t.co/SE2HgAq9au
"Lincoln, NE",@cubbieblue1219 Consistently inconsistent is the COVID way. Here it was illegal to be in a park or at a lake with n… https://t.co/kRSE6QYPx6
"Lincoln, NE","The COVID-19 Risk Dial for Lincoln and Lancaster County remains the same this week - in the Orange ""High Risk"" cate… https://t.co/DQaEL4YWRs"
Land of Lincoln ,"⁦@realDonaldTrump⁩
#TrumpsFailure 
Please add on vanka doodle, #shufflesjr, deric and the other one.

‘This Is Trum… https://t.co/16UWkJIjuV"
"Lincoln, NE",LIVE at 3:30 p.m.: Lincoln officials discuss the city's COVID-19 response. https://t.co/j4QQ3FbQuU
"Lincoln, Nebraska",#LNK's COVID risk dial is staying in the high orange range.
"Lincoln, Nebraska","Our local hospital is starting phase 1 of COVID surge preparation, and the only thing people around here care about… https://t.co/qvXZxZC1iW"
"Lincoln, Nebraska",83 new COVID-19 cases today in #LNK. No new deaths for the second day in a row (that's good news). Positivity rate… https://t.co/bw1I0bWCF9
"Lincoln, Nebraska","COVID-19 has taken down another downtown #LNK restaurant:
https://t.co/2WyKYFm63J"
"Lincoln, NE","Here's a couple more stats:
One of every 28 Nebraskans has had COVID-19 so far.

Compared to top causes of death in… https://t.co/QF6ZMmE90R"
"Lincoln, NE",The district is not aware that he had any close contact with another person who had COVID-19 at the school. https://t.co/bk9aaRqzio
"Land of Lincoln, USA",@CNNPR @kirstiealley Did you check with @ChrisCuomo about wearing masks (he was reprimanded by his own Condo associ… https://t.co/OBUWbzfqJl
"Lincoln, NE",@HuskGuys It’ll be a good game I think. Iowa has a lot of question marks still. This kinda seems like the that clas… https://t.co/NC2bYHa4Jc
"Lincoln, NE","Goodness, it truly appears to be a real article written by a human. When I first saw the word salad this morning, I… https://t.co/N7levyYXvw"
Lincoln,@JungleberryLNK @ChrisDunkerLJS Thanks for those. I see your point but the university sizes make it tough. Being ar… https://t.co/TzkX3wCPpz
"Lincoln, NE","Your killed  over 228,000 people By DOING NOTHING TO STOP OR CONTROL COVID! THROUGH YOUR OWN GROSS INCOMPETENCE!!!! https://t.co/3ZIkvHquPC"
"Lincoln, NE","@Markmeadows Sir, on 9/17 you, as White House Chief of Staff, told the public we would have 100 miliions doses of a… https://t.co/QHj62P5926"
"Lincoln, NE",Only took the man how many months to figure out people could have COVID and be asymptomatic? https://t.co/SD3NH0tWms
"Lincoln, NE",@cybercrusader45 @murray_nyc @realDonaldTrump Then absolutely go for it!! I just got over Covid myself but hey... g… https://t.co/0AlVCLf1Po
"Lincoln, NE","20% of those who have died from COVID, have died RECENTLY, and we are still acting like it’s just like, the tail en… https://t.co/kR0twKnkeE"
"Lincoln, NE","@thehill 200k+ COVID deaths

Rep: Who cares, it doesn't exist.

Abortion

Rep: [Insert The Handmaid's Tale Pic]"
"Lincoln, Nebraska, USA",Bryan Health enters Phase One surge plan. -KFOR News https://t.co/M9Vq5cBBPE
Lincoln,"Please end the hysteria around Covid, it’s a virus, it’s not the first it won’t be the last. Let’s protect the vuln… https://t.co/gfwpoCOZBO"
